,SENSOR0_RMS,SENSOR1_RMS,SENSOR2_RMS,SENSOR3_RMS,SENSOR0_APPEN,SENSOR1_APPEN,SENSOR2_APPEN,SENSOR3_APPEN,class
1220,0.0349019431941824,0.0402751505629631,0.0169296936167186,0.0157610490863022,0.8533277685907348,0.9918839851497188,0.7893502037327971,0.6293224003412226,radial_deviation
1222,0.0442242128125354,0.0415260611103684,0.021480330721716,0.3496260233800268,0.8004003202751506,0.8777808180484663,0.8010185502564724,0.6913005644721917,radial_deviation
1223,0.0544303748064957,0.1135926467243773,0.0239329461645947,0.022028772391266,0.844406815451312,1.1541448397535197,0.7803831952912406,0.610818355142587,radial_deviation
1224,0.090786688815147,0.0452849143080098,0.0213307416938873,0.0272571539580021,0.9195794861697856,0.991587673438692,0.8495726192322985,0.5879310868611065,radial_deviation
1270,0.0106187053814625,0.0296591568593986,0.007344320111984,0.0011908193328082,0.955564632844605,0.7475154277459408,0.9818020683446304,0.7951699493562714,radial_deviation
1272,0.0145257521211938,0.0439956103119835,0.0087134080297124,0.2187112507604262,0.8225555888462592,0.6079271447709216,0.8632024855382108,0.8141625273521371,radial_deviation
1273,0.0193228098994534,0.1210467230424057,0.0156740509995116,0.002983654015409,0.8592277652865907,1.068148963250052,0.820712746384971,0.7837175092402373,radial_deviation
1274,0.0157373569168039,0.1119147298550183,0.010168049570071,0.0020083999763625,0.8706228026745468,0.965853926956986,0.8708500441953668,0.783161237768184,radial_deviation
1320,0.0173073457086492,0.0517003515366323,0.0135820384849991,0.0017924254423437,1.0554929193385227,1.0315109263846822,0.9845177225884972,0.9362283496393196,radial_deviation
1322,0.0170729822620856,0.0242939649584229,0.0110070748141852,0.1174580611585342,1.1554272557287537,1.0070676851162663,1.1226206450167662,0.9556167241448916,radial_deviation
1323,0.1199615971906327,0.1691607789857302,0.017327371725607,0.0074801043031274,1.0625598165741974,1.2629694545712438,1.0150772605010323,0.7155842646955315,radial_deviation
1324,0.0792422652266318,0.0469535511541939,0.0139514979332699,0.0026947008568232,1.068304745725955,0.9870409514313634,0.8392795266700093,0.7494082491989102,radial_deviation
1370,0.0286475036639312,0.0203354592606909,0.0177402976171058,0.0016767908606348,0.8972408578519864,0.9498936645594442,0.8828282382928396,0.9039248097173735,radial_deviation
1371,0.198657204194839,0.1911673099680648,0.0698193551333219,0.0070570584308648,1.082098458141897,1.1021885826714226,0.8796707366166916,0.7820343228977342,radial_deviation
1372,0.0607402118598735,0.0428740259436075,0.0456183675995273,0.2491460250983888,0.9054480533880644,0.9723017247840828,0.8598192712569341,0.7906571070460484,radial_deviation
1373,0.1426913873762334,0.1695871039207963,0.0532104147063341,0.0107009877811053,1.017189874474686,1.14791695999559,0.7539606207698841,0.826643984153884,radial_deviation
1374,0.0491064356237059,0.0399355651464549,0.0535918401916382,0.0103852413080989,0.7878870562138158,0.8405588687464247,0.6851849562517192,0.5088719130774879,radial_deviation
1420,0.0241815392763301,0.0323959493490039,0.015891849006201,0.0014345443319321,0.9532159238355362,0.8886504336652599,0.8862891607228867,0.8913883603406849,radial_deviation
1421,0.1997649823072542,0.1919328230703409,0.1010470934867907,0.0073360255511739,1.1465095149834932,1.1513598721040532,1.012651422094418,0.6950360941659555,radial_deviation
1422,0.0337616024076395,0.0272253005651908,0.0183488208938257,0.0093917414448195,0.8305790467525647,0.8095517096960152,0.8040708432940362,0.6069275505062377,radial_deviation
1423,0.0274222972545243,0.0933159240927888,0.0178754776310783,0.0062319890451447,0.824166468976355,1.1520855762122748,0.8040402744489743,0.4824194644762434,radial_deviation
1424,0.0377020833574397,0.0410617317342945,0.0232249438860079,0.0092462698433516,0.7307829868803464,0.7857040807904805,0.7120648605269713,0.4086593105955143,radial_deviation
1470,0.0348809553231001,0.0376385665906442,0.0109700167334984,0.0015127869733174,1.0317320230163274,1.0445505321490225,0.9526336598110818,0.891832295530131,radial_deviation
1472,0.0371170517292972,0.03570168647626,0.0148510865704873,0.2456133958201002,0.9266410634229558,1.0151558334100983,0.9305773528080974,0.8894734099296366,radial_deviation
1473,0.1384900365336016,0.1808553578796392,0.0203928343701723,0.0076640725802616,1.1126464328862955,1.207436768889326,0.9956360122242308,0.5424199180716491,radial_deviation
1474,0.1654294020856617,0.1003380585244459,0.1236355920180725,0.0047372129844447,1.0488525348685007,1.1110298750780203,0.7812130123469774,0.5666477262961811,radial_deviation
1520,0.0143543280573431,0.0196216664240385,0.0129043902535134,0.0021234609888679,0.8876424898829876,0.9851920545256928,0.9857434409929464,0.938859189055731,radial_deviation
1521,0.1120493489580595,0.03116652557721,0.0234360484702094,0.0033441270455801,1.0524677750605935,0.9604749881202904,0.8517326089606807,0.8380410968797878,radial_deviation
1522,0.0191202612275776,0.0202302909391557,0.0114783210735351,0.0113155211198392,0.8788960404666604,1.0255346631787137,1.1477735110259912,0.4646026669069263,radial_deviation
1523,0.024635954466891,0.0976271042939569,0.0131591073214498,0.0027256137362364,0.8321496370132082,1.219546611948064,0.9969109564691316,0.8235711864434494,radial_deviation
1524,0.0336579708444703,0.0277170060826489,0.0172065751782078,0.0034354945361219,0.8126513144753615,0.9726713924201452,0.9538740275367852,0.8503137400633998,radial_deviation
1570,0.0340931133510851,0.0408903401534313,0.0102111927884564,0.0082349710159759,0.9851852663731556,1.051464514085446,0.9864268745503432,0.8645303986011572,radial_deviation
1571,0.2125559379512256,0.4086206548031884,0.0443390575438345,0.0125888650031643,1.0395642684098307,0.9802762677240198,0.8521974558607446,0.8584694997139759,radial_deviation
1572,0.0249642008978246,0.0198581014083811,0.0102725990526176,0.0221442869754467,0.8304315749795319,1.0181788466276496,0.9680025019847398,0.6653058359384647,radial_deviation
1573,0.0606006587800404,0.08099558295845,0.0128926878812223,0.0166315413081114,0.968645735317367,1.020083088525532,1.0738520933848528,0.7894289939322996,radial_deviation
1574,0.0388221800477221,0.0650608468619614,0.0093348675070655,0.0142681537483285,0.9678670002036164,0.927091745163754,1.056558412458057,0.7321025213254053,radial_deviation
1620,0.0480436349479892,0.0495979732501905,0.0072748380315111,0.0367221248899118,0.873393884153705,1.0013706975985186,0.9405894435908464,0.4485933219680413,radial_deviation
1622,0.0592152945130227,0.0756249903647861,0.0106990937448366,0.2221500809888288,0.7869228311364243,0.7220654518964782,0.8405860942677572,0.7518725996210507,radial_deviation
1623,0.0635047930719495,0.139169462201723,0.0140066689759816,0.0205062288220352,0.9372911101677276,1.0230784822687795,1.0015459223772596,0.6986286358317848,radial_deviation
1624,0.0510673258435908,0.1066174978731849,0.0070116217239092,0.0171077820546475,0.8087213370951316,0.9663354766370976,0.958735789274776,0.3696486213910157,radial_deviation
1670,0.0296194869995289,0.0265528743382057,0.0106504856261342,0.0041154793242936,0.860882338188206,0.8519081660075938,1.074519073658924,0.7994833664817813,radial_deviation
1671,0.111047551047894,0.14131822098171,0.025528574315211,0.0043294577426755,1.0241547023927384,1.0943230327485955,0.8812892778303416,0.8347986942230112,radial_deviation
1672,0.0215204821203588,0.0257977290081532,0.0149380705121868,0.0540046629989471,0.9318544307378622,1.1677294079308274,1.1244298637386816,0.840122131177583,radial_deviation
1673,0.0462022417043758,0.039289664233517,0.0098877275250492,0.0034813485770315,0.8954477117042612,1.051872646363699,1.1178739030387916,0.8447428633394152,radial_deviation
1674,0.0369845193550009,0.0250323888312432,0.0122498709496401,0.0029036968551796,0.8698596285160929,0.965286376578526,0.9696834404824624,0.8048787631121339,radial_deviation
1720,0.0338213752530634,0.0387793402945586,0.0082680112962762,0.004099757006339,0.8797387444390252,0.8737510795842676,0.9830895809834987,0.7920600304497176,radial_deviation
1722,0.0121577915692999,0.0125407158081241,0.010699834547561,0.0054774561125806,0.8416727308681766,0.928502117302294,0.7205862262904046,0.7159891442474393,radial_deviation
1723,0.0440211491476073,0.0614032778968748,0.0147283865861879,0.0092711147548026,0.907201691476082,0.9573450153623372,0.8811469485808492,0.8292509179996457,radial_deviation
1724,0.0431199360798617,0.1010062109459134,0.0213661083826177,0.0089279523412214,0.7986253024374448,0.9859307197677848,0.7334606776009247,0.67664833353613,radial_deviation
1770,0.0415641135523422,0.0458040390072579,0.0102939640046258,0.0167465482381702,1.052592384036087,1.052339936704589,1.1668881773937485,0.772176375105182,radial_deviation
1771,0.2570654481269574,0.4206929163859306,0.0413518273075425,0.0264670624397474,1.1107617625925688,1.1329877235058516,0.8810180820737883,0.5737094078877742,radial_deviation
1772,0.0349228701771304,0.0465785420470364,0.0147107127843477,0.2488547983653703,1.0018795804730525,0.9908383135558618,1.2261798321136057,0.947651768167435,radial_deviation
1773,0.0498692993842476,0.0538855593356013,0.0137910569731042,0.0176967216828678,0.9989757746356172,1.0453294583118002,1.1507547524512909,0.740281537098356,radial_deviation
1774,0.0425393583147903,0.0461439452500325,0.0122985486946094,0.021750902641523,1.0125900214591517,0.9702395564029724,1.2023638573804505,0.6775192247209185,radial_deviation
1820,0.0528526898406998,0.0601284673170724,0.0171059103656408,0.0099049993139176,1.0222253838873456,1.0345039249515424,1.064956504843522,0.7484362461672256,radial_deviation
1822,0.0515172447814533,0.0331654888805035,0.0177663193011423,0.0666405258088977,0.8048700081341762,0.9340291382312644,0.9751588320989124,0.6954515706949027,radial_deviation
1823,0.148496794724521,0.1655752638461298,0.0232312037795282,0.0141722969344241,1.0475282138294584,1.1901811385975156,0.89009189863748,0.6627422980015298,radial_deviation
1824,0.0964758374239356,0.1160836671983877,0.0178461817952023,0.0262836782518957,0.9871817952765514,0.9859150125527965,0.9712594248687982,0.6577259047185757,radial_deviation
1870,0.0446666829420675,0.0554151447560575,0.0101463289310491,0.0014846609580652,0.9000872019512203,0.8217832732256576,0.8740456045156488,0.7953147733108876,radial_deviation
1871,0.2057465815204766,0.2341817078375005,0.016770415726957,0.0028019245467805,1.100243025986579,1.0495177367496915,0.9016574387645392,0.769502920941818,radial_deviation
1872,0.0410393483281327,0.059253977181569,0.0118661352935717,0.0066502425742417,0.8444226113945543,0.8251139022844485,0.8242461884329129,0.672037796526503,radial_deviation
1873,0.0559360169866185,0.061827402181365,0.0131456651015005,0.0049605321889208,0.8785750324235244,0.8866366692603784,0.8504480096838161,0.7247836971351882,radial_deviation
1874,0.0392508481404016,0.0560463427501808,0.0102216405152801,0.002902767424352,0.8719126409566602,0.848143572170597,0.8469976362520804,0.8261050691563536,radial_deviation
1920,0.0164227705926383,0.0294449292969971,0.0052535073770323,0.0017644172820022,0.941810837115042,0.8826704180794636,1.0496759327118168,0.9163051291161404,radial_deviation
1921,0.1505826098207406,0.262473252572495,0.0116425701430905,0.0029242124697408,1.0895008591411055,1.0728177626028437,0.8004646149399481,0.7604017134462762,radial_deviation
1922,0.0116767600411369,0.0289581775769211,0.0099937471221049,0.0070439470403659,0.9327710057811164,0.6971828272221035,0.8860053814829603,0.7659597801849878,radial_deviation
1923,0.0208250344373813,0.0421940637064988,0.0067948634569434,0.0044562029706133,0.8765957122964774,0.8306309600197861,1.1014023267054922,0.821412073014351,radial_deviation
1924,0.0161914107869187,0.0275435983190402,0.0062265367318129,0.0034767089065497,0.7896213930436207,0.7488468042094993,1.0603379163381574,0.8693624984177712,radial_deviation
1970,0.0275824506249153,0.0260642444632295,0.0089209798440553,0.0011600115772911,0.927617567811601,0.9333771033590436,0.9874749349961478,0.8832063795439908,radial_deviation
1972,0.0335274442789501,0.0365731584776387,0.014874097859887,0.066367772068596,0.8929691960562591,1.201804726185126,1.2197333962725696,0.8859977830995756,radial_deviation
1973,0.0699884793804338,0.1923167500986813,0.0173391781975576,0.0092934812852693,1.0430247993416415,1.1793036802756074,1.0672789590794864,0.7885258853114632,radial_deviation
1974,0.0683994535965234,0.0467967225949108,0.0269334293321216,0.0305145371668103,0.7550012829178971,0.9646321889795372,0.753037799411417,0.372839228826654,radial_deviation
20,0.0275666622582698,0.0291382840925301,0.0108565462304393,0.0057590559501803,0.8297378891297331,0.9430688887532348,1.0026770654253188,0.7298761674461973,radial_deviation
21,0.3099596730248923,0.2778725309758628,0.095010834948651,0.0224974970846096,0.8715383709173508,1.1028512845174836,0.9548768513067132,0.7185440680987751,radial_deviation
22,0.0172914266052017,0.017481307270238,0.013428678218342,0.0608854020626377,0.8941100275942127,0.8587799429800276,0.9589129374247364,0.5768794925388563,radial_deviation
23,0.043762043186527,0.0562372122468287,0.0186041282301449,0.0067383104615214,0.8730821586230846,0.9875564988819554,0.974558806705923,0.8150574128619787,radial_deviation
24,0.0291706970399296,0.0276919187833634,0.0119350225506803,0.0035813464142996,0.8170080964136557,0.9401967467768836,1.0605103131832991,0.7659398246958968,radial_deviation
70,0.0296118301180197,0.048085965803044,0.0131427383041003,0.0037264750544101,1.1170495654479828,1.008033814457328,1.0972871104734128,0.913989609088916,radial_deviation
71,0.2236509564522581,0.2983541958538728,0.1184728382592585,0.0171930785747269,1.2044900793694548,1.0862114587374947,1.0249590642167914,0.7644973572052085,radial_deviation
72,0.0237339044798049,0.0248231281349042,0.018361515999302,0.0225945024402023,0.65408032030175,0.9136140729705122,0.8650577469905745,0.6465129987919092,radial_deviation
73,0.0508603526127073,0.1241149423641075,0.0193755779045415,0.0055556242563382,1.1161089920593938,1.110460057846436,1.1335332478556728,0.9492804791093264,radial_deviation
74,0.1821602045570106,0.130815635687071,0.0279619481219521,0.0052141133511241,1.1332118089855625,1.0246231384236069,0.8594096700061882,0.8162964772347201,radial_deviation
120,0.0240532012644674,0.0276473123326508,0.0094370604844184,0.0035514752118614,0.8075210801931956,0.7962711200760215,0.7713454990146995,0.7107695584000879,radial_deviation
121,0.2958553061639938,0.1989031905818769,0.0158195970338838,0.0019161106057784,0.9935028841746094,1.0033319580085762,0.7358198271181688,0.8215639984770138,radial_deviation
122,0.0311875086942948,0.0282619009361729,0.0148777108087434,0.0097154311707172,0.7959293369447176,0.8745543455079727,0.7628740459898147,0.714150802675245,radial_deviation
123,0.1336978552724076,0.2242055379960779,0.0175203405113352,0.0072155729363074,1.0468242602791769,1.0819848612311938,0.734537633313133,0.7317685086686034,radial_deviation
124,0.0264902922995106,0.0395369563461196,0.0082204401843804,0.0029375353159005,0.7881049119362107,0.9235011567519074,0.8743085133056034,0.7840570093371553,radial_deviation
170,0.0311821695783302,0.0136244912156622,0.0215658325795234,0.002446731568302,0.9098493654152282,1.1379889512387682,1.0350513333669498,0.9223902103925536,radial_deviation
171,0.1877927772831217,0.1180525780914392,0.1499299375905574,0.0100912736446263,1.142399395768174,1.2204733666375365,1.2161996532356645,0.8224812202178229,radial_deviation
172,0.0383126541098703,0.0146096447867546,0.0191779459018584,0.0422312093009574,0.8739042484044379,1.193933904553944,1.1067943888929856,0.8484461191959127,radial_deviation
173,0.1366591689438354,0.1085322899545416,0.0506086657168415,0.0042546665934078,1.0605952647532717,1.30343748668576,0.9706741823570244,0.9126830200569032,radial_deviation
174,0.0491054550672559,0.0165982366121419,0.0309047918093271,0.0072649698840448,0.9367498226310164,1.137391056173477,1.0134877845911476,0.8254636338900667,radial_deviation
220,0.0267555096684424,0.020666892299291,0.0107302300543161,0.0019939339408126,1.0194180367877874,1.0706434619602363,1.0505846222054993,0.959506911419449,radial_deviation
221,0.2809566897568612,0.1423260797301171,0.1653059148387984,0.0205777502890092,1.096918236047216,1.2474681461420092,0.9291056347155626,0.6173331781620672,radial_deviation
222,0.0220814182705892,0.0187533041856488,0.0112931284922094,0.096533349487339,0.9686317832485708,1.1215398236090175,1.073489321040336,0.832201574150425,radial_deviation
223,0.2394208542685637,0.1423035901320799,0.0218478253784651,0.0173157943057855,1.036796677537854,1.2779846553827623,0.8017965587938538,0.2761723517187291,radial_deviation
224,0.0249012062318867,0.0205349080394136,0.0127827976539447,0.0022669864565463,1.0551888883170726,1.1089118404411549,1.1435605373995958,0.9272521661062072,radial_deviation
270,0.0202815875621647,0.0277168555999964,0.0136485305472053,0.0015881279221711,0.8436669086366626,0.9586914987773256,1.1017987052177205,0.8761502425156307,radial_deviation
271,0.3255178137894145,0.2247652536141628,0.2234008027953317,0.0105983329103224,0.9723682097082268,1.1789161752653978,1.0137595346765385,0.6726996240243164,radial_deviation
272,0.0237489486544754,0.0344017278603293,0.0120202001987204,0.0104038352519847,0.8844429351148428,0.8373488580932773,0.8601504341105959,0.622706018510609,radial_deviation
273,0.0443916942628262,0.062298165068218,0.0305818958608153,0.004639594779555,0.9768073980266077,1.0414827339243726,0.9981359808449346,0.7643619899144207,radial_deviation
274,0.0598215131538472,0.0562503092594645,0.0453623254988779,0.0046649029300064,1.018744769526442,1.0669213407447131,0.9378946136752382,0.8074653193544323,radial_deviation
320,0.0268267615364164,0.0173443635848457,0.0076231019203095,0.0016505382440964,0.8775155812750106,0.916294443776335,0.8989478151364367,0.8370621827912674,radial_deviation
321,0.2117131471601064,0.273908100386205,0.1354316289688295,0.0123298003500674,0.9759907338831844,0.9542675474480236,0.8229117942970583,0.6466321556771879,radial_deviation
322,0.027903682292661,0.025181899453032,0.0091979949182203,0.1461751002972494,0.7839324470606401,0.7655431343429724,0.892700832800005,0.8019335687612821,radial_deviation
323,0.0450673816463338,0.0924230365768305,0.0156254912388366,0.0079086122770726,0.9062961748397752,0.9734936266222428,0.8701664207237187,0.6864081256072851,radial_deviation
324,0.122672118392546,0.0349983273242111,0.0110092841044462,0.0026068364047707,1.0041491782029808,0.8737713298525751,0.9256376885338202,0.810182139198178,radial_deviation
370,0.0173688820951746,0.0327485662842404,0.010545733121448,0.0031847114714012,0.9172159510455108,0.9190307257871506,1.0121909019581277,0.867077940827039,radial_deviation
371,0.1470472442564199,0.2234166533612167,0.0730903748479667,0.0107214370108941,0.986339372217492,0.956443458140849,0.8315459098406266,0.69688303291862,radial_deviation
372,0.0085094427439,0.0126200383064354,0.0078957781072095,0.0094771829492297,1.0321715590199672,0.8693227965617871,1.0697161340577996,0.7097424064362303,radial_deviation
373,0.0325539793928206,0.053025037290323,0.0194599426810934,0.0051823142148858,0.7764603385356836,0.7471453920630466,0.7592158590994993,0.7836865381525575,radial_deviation
374,0.0131717565591459,0.0275455471827771,0.0107703459198611,0.0044453980950518,0.9177873902979968,0.8030500352093903,0.9455508766440586,0.7741493432044027,radial_deviation
420,0.0263803815367391,0.0211695263611735,0.0099842040792121,0.0019286941992537,0.8962820629222223,0.9964943522285844,1.0851751044494096,0.9358658506801952,radial_deviation
421,0.1297121299752106,0.1755819836635191,0.0279601119719824,0.0059435462304675,1.1778490842028615,1.1034216695219523,0.9903143252549556,0.7291273190456438,radial_deviation
422,0.0177903014721201,0.0153439245649226,0.0085245630028061,0.04146104735661,0.9182140890841533,0.9391898335985892,0.9848188222941744,0.6892299597500222,radial_deviation
423,0.0345834144062667,0.1312674051271692,0.0139699917890643,0.0042264961278344,0.8714943969402102,1.1041599597672285,1.019262772010332,0.7278149871333555,radial_deviation
424,0.021038510298614,0.0196355786371961,0.0096805602670685,0.0024526963983898,0.9360552644716468,0.993868362984576,1.1095700745863837,0.8178903216595272,radial_deviation
470,0.0112973304956031,0.0145109255041691,0.0116240365059201,0.0037998505566657,0.9756946915704084,0.9302726698604014,0.8134106973236102,0.8200213598881443,radial_deviation
471,0.1134957069077499,0.1964870702224815,0.0912413621780537,0.0049268316221969,1.0728066254975532,1.091089504859021,1.009031861519175,0.8487985364918185,radial_deviation
472,0.0109245093778671,0.0118350974440247,0.0162429715845655,0.0076924309004915,0.9510144528911236,0.9417387129841632,0.785111022504553,0.6589489499052363,radial_deviation
473,0.0323359738109058,0.101838999010669,0.0162796942453516,0.0035118269667922,0.9441295567894912,1.1059147289154565,1.0342230563675212,0.8530592188937369,radial_deviation
474,0.0172273725885963,0.0224480067611749,0.0136132179826973,0.0026989445691695,0.9480803128756928,0.9053146293525044,0.9645365338332308,0.830351559957784,radial_deviation
520,0.031520933299697,0.0375046587898961,0.0105372902770534,0.0047486096951729,0.8412893063365585,0.8387935030522309,0.9136783581521772,0.8378673270046226,radial_deviation
521,0.1974377028661264,0.3285896844892657,0.0326562451488269,0.0077058213290082,1.1104252976884394,1.1851986955313318,0.8122184901476661,0.7374692279295934,radial_deviation
522,0.0265965495775638,0.0383344739121302,0.0085832418694224,0.0046417981581418,0.811542122853278,0.8308844050922519,0.878341503278941,0.835585432895011,radial_deviation
523,0.0949698413601274,0.1514940522195162,0.0098337109072887,0.0048390299142075,1.018678187020977,1.2292913006018482,1.0726988369506705,0.814555152592753,radial_deviation
524,0.0349988775129559,0.0448325269901105,0.0099328111162517,0.0029163297831305,0.9405224042183256,0.9465365438336812,0.9408552084279806,0.779571770168769,radial_deviation
570,0.0364416478325465,0.0761939605497614,0.0138388508830809,0.0158653139111898,0.9121487430409204,1.0549819102632747,1.000155854358979,0.7075261270373754,radial_deviation
572,0.0212199364331205,0.0420011542989155,0.0258891262339083,0.0334082032856208,0.8273535127931191,0.7976778563594125,0.5836275225036105,0.4028881545216674,radial_deviation
573,0.0411551459175522,0.1842153523708014,0.0171317934432306,0.0040876634044555,0.8422936308664157,1.1579602596112697,0.9430830618542116,0.6989793891369556,radial_deviation
574,0.0320177087925053,0.0578772157307116,0.0150978742040623,0.0099951641857948,0.8687488404299528,1.0629748204093028,0.8964433785087076,0.5485207713520737,radial_deviation
620,0.0092457775940752,0.026194332840327,0.0083176979450935,0.001292947008679,0.9995867370031122,0.9303704342065432,1.0024995350621104,0.8687911955316951,radial_deviation
621,0.1362825802225036,0.2621410254445799,0.0528179994031691,0.0083934984818673,1.129411194016826,1.1966269015672228,0.7955008065296107,0.6856341551677021,radial_deviation
622,0.0162892602709569,0.0249569308062505,0.008228803330941,0.0166729380025609,0.8286648914759378,0.8461112269605895,0.9460201465539568,0.4828467681824295,radial_deviation
623,0.0162158195451672,0.0808894535930524,0.0096043963830278,0.0055384628851368,0.9199537739503638,1.1182625241137094,1.010032364423651,0.6132769734135874,radial_deviation
624,0.0096391267855747,0.0842412833261953,0.0079541993586383,0.0030640506316933,0.9057927566428714,0.9963954500723586,1.009018669265115,0.7830221243986935,radial_deviation
670,0.0217811571398142,0.0404314005506409,0.017018637740897,0.0023283439489224,0.9707625638499872,0.9125421896642272,0.8156253801433788,0.8946493956364883,radial_deviation
672,0.0430228883086558,0.0469776350680445,0.0368160854361539,0.1481870799769435,0.8059906537631845,0.9258079731166716,0.7247296410236577,0.8022403153532633,radial_deviation
673,0.0585717802065264,0.1824267128247368,0.0312104981113539,0.0064274104522758,0.8935954827797312,1.0227706255990552,0.7639145259909577,0.6458746688552126,radial_deviation
674,0.0468829042722993,0.0943962790520115,0.0227982651141543,0.0066979934497103,0.8974569394706204,0.9194061385180032,0.8743577680774308,0.780761581899978,radial_deviation
720,0.0214957303552375,0.0210653679268545,0.0082070995185954,0.001654445604889,0.913955162029556,1.0120603986579,1.1033189876493266,0.9067469770127938,radial_deviation
721,0.26068072321136,0.2352303033445632,0.0396519724520685,0.0090250924504185,0.9134594571865744,1.0883129734601549,0.8183543840992233,0.6634050330243162,radial_deviation
722,0.0139107964848227,0.0148847018946746,0.0147447800575049,0.0126928074479478,0.9138599786790368,1.1325816912624371,0.7944846471033595,0.436676380810661,radial_deviation
723,0.0211274529010291,0.0220076603432695,0.0086795741642616,0.0029087054968146,0.9863067041964824,1.1413986694780642,1.0668278361502876,0.8847629863388904,radial_deviation
724,0.0205416631814862,0.0233543025077649,0.0088147069240688,0.0024766517960072,0.9869648117471694,1.120601800774632,1.122378212353965,0.945724740887143,radial_deviation
770,0.0120000353193104,0.0255886816274447,0.0073561525344211,0.0012627531747454,1.0091365711214149,0.874090223245064,1.045241881694977,0.9001371342554174,radial_deviation
771,0.2193565635855286,0.3048678817648446,0.0253757461122571,0.004907807827077,1.0028538304717958,1.17459845251289,0.8130735430517166,0.6464575415293403,radial_deviation
772,0.0197716366729356,0.0407728916332216,0.013331638083344,0.0110075247106826,0.9031819265616404,0.7604730405546882,0.9214569462436276,0.2993169885065283,radial_deviation
773,0.0239666589194197,0.0461997566324545,0.0143101574096502,0.0052006008944109,0.8925032100966788,0.9344421689700648,0.993871506662146,0.6917946098168102,radial_deviation
774,0.117664669271642,0.0521454144275666,0.0114745167466981,0.002800576369661,1.0248144098042529,1.08079967293803,1.1211375913646426,0.9710115689828784,radial_deviation
820,0.0872811416503197,0.0383867315852475,0.017574673507561,0.0150679541946274,0.7569049165934976,0.8694045516900015,0.9342205948869284,0.5940811008942557,radial_deviation
821,0.4376964382480711,0.356427122845621,0.1627954143182411,0.026502654679723,0.8125025968121538,1.0741508984732635,0.9863055040172042,0.5972566261136287,radial_deviation
822,0.0759034800055235,0.0543570288535771,0.0208451578030639,0.516971882601886,0.901192344897194,0.7985496058480241,0.8491853454460951,0.8339693640102515,radial_deviation
823,0.268096183865376,0.1625340763709051,0.0187192282212761,0.0405515209038129,0.7439020836239156,1.059504299673506,0.8067770006787742,0.4606946400156468,radial_deviation
824,0.2089361859021167,0.1367582355473273,0.026970470858921,0.1647495014107275,0.9551838795210452,1.0144574576062646,0.7009091237064382,0.6821151897100965,radial_deviation
870,0.0303716305369114,0.0296723414990086,0.0208767038764989,0.0018379247730695,0.7994319873718827,0.7708390140222932,0.8501826988000256,0.771295054682593,radial_deviation
871,0.2054432060650948,0.27572570253541,0.191590077346872,0.0075057274351604,1.050395246026023,1.0481836417126045,1.1251000718517674,0.6932348800049004,radial_deviation
872,0.0248451157644931,0.0222848729270171,0.0145963578769175,0.0022327770972218,0.6275184429308349,0.5846938069495247,0.6990820879678585,0.7540674467483877,radial_deviation
873,0.0372019505231307,0.1715226354046425,0.0270531245421536,0.0030565532656375,0.9647484314176108,1.1823067744244096,0.9179572863702652,0.8058255462492823,radial_deviation
874,0.0347074601834625,0.030059018117176,0.0213919514201897,0.0026114797921278,0.6927355510940201,0.6278687455428926,0.7728099068912124,0.781926525020781,radial_deviation
920,0.0207047033551238,0.0239412392318505,0.0111019342869504,0.0023467757299526,0.8849485874301086,0.914954215036004,1.1213767928809504,0.9000074549680952,radial_deviation
921,0.1441449460986606,0.2341182530231201,0.0483556462853008,0.0098354991701357,1.1484435332193357,1.0623773869443416,0.8959387692919649,0.7318619562321804,radial_deviation
922,0.0325473611182511,0.0130476646103891,0.0146315839530044,0.1895229291732217,0.8102206113691399,1.1847478650095675,1.1252355381369623,0.8380131932683024,radial_deviation
923,0.0647177575364753,0.0719795251749181,0.0214964764771265,0.013607892443973,0.8833885263126997,0.958954861657833,1.077730035288358,0.7295257664179209,radial_deviation
924,0.082504497243388,0.0777122445746957,0.0868417017954239,0.0160631435998731,0.923070468833474,0.8446896265447061,0.5039396030168768,0.6026632231617133,radial_deviation
970,0.0261231097475623,0.0252592351095105,0.0108841151286312,0.0018014741197922,0.8836035063410801,0.8807304262172844,0.9044179919529932,0.8041269163091997,radial_deviation
971,0.2682315180989087,0.3077982976473056,0.0494307355639513,0.0116510191788254,1.1229314784988658,1.167401623412025,0.7719145262905669,0.6276617037424588,radial_deviation
972,0.0332091151824659,0.0279774660256177,0.0178521588549712,0.0621725857165064,0.9122654668299344,0.985058080738153,1.060760763254482,0.8598699689011049,radial_deviation
973,0.1309751376992903,0.1617752191505118,0.0204245207911168,0.0080755327919095,1.0066017185457694,1.1670297259066356,1.0986273917328715,0.7070325195767153,radial_deviation
974,0.1421182591580651,0.0310300248054763,0.0160676280412604,0.0028912227431142,1.0435816774690934,1.0179733033643243,1.0808819619207584,1.002585523921053,radial_deviation
1020,0.0506019076587766,0.0466133360925138,0.006809810400261,0.0037068765460128,0.873867609620425,0.8616613351930589,1.1417193221573143,0.8525551403348559,radial_deviation
1021,0.2204858284159572,0.3129489294043993,0.0232973395116462,0.0141280632991931,0.9518980192470314,0.8251901813019673,0.8609159855541741,0.6573127703576276,radial_deviation
1022,0.115562858591715,0.1773772073808636,0.0112388985296738,0.1522091918340245,0.8483604153180249,0.7862728612340879,0.9447818292334644,0.9238538933931496,radial_deviation
